date,url,username,content,cleaned,cleaned_en,polarity,label
2022-10-09,https://twitter.com/Entow1jaya/status/1579103265807294464,Entow1jaya,"Gubernur indonesia👍

Diteriaki Presiden,@aniesbaswedan
Ya Biasa Saja 
 https://t.co/DWqxGVA8JH https://t.co/AodyERJqMT",gubernur riak,ripple governor,0.0,Netral
2022-10-09,https://twitter.com/Diek_Clev/status/1579103018418466817,Diek_Clev,"@Fery_setu @Gandawan @geloraco @aniesbaswedan @DKIJakarta @rahmasarita Trus ngapain ngemeng presiden.
Yg nyapres sekarang siapa..??😁🤣",kapai omong,what the hell,0.0,Netral
2022-10-09,https://twitter.com/alihadi011082/status/1579093825041371137,alihadi011082,@tifsembiring Ditunggu PKS deklarasi @aniesbaswedan Presiden 2024🙏🙏🙏,tungu partai adil sejahtera deklarasi,wait for the just and prosperous party declaration,0.0,Netral
2022-10-09,https://twitter.com/lokalbos/status/1579092498596925442,lokalbos,"@kangdede78 @M45Broo_ @aniesbaswedan Tega banget orang kayak gini mo di jadikan presiden , ngurusi kota sak ipret saja ancur",tega jadi ngurusi kota ipret hancur,have the heart to take care of the ruined city of IPTR,0.0,Netral
2022-10-09,https://twitter.com/jhoni_lr68/status/1579092213388414978,jhoni_lr68,@1ndonesiaku_ UPPPzzzt.... Gmn pertanyaan ini pak Capres @aniesbaswedan n @NasDem ?,upzt pertanyan,upzt question,0.0,Netral
2022-10-09,https://twitter.com/BWirawwn/status/1579091324183392256,BWirawwn,"Ngga kebayang...bagaimana makin kelojotan nya penduduk kolam sebelah nonton video ini, apalagi dibandingkan dengan jagoan nya...

Bravo Presiden RI pak @aniesbaswedan https://t.co/VXadVnFvzU",engak bayang kelojot duduk kolam belah tonton video banding jago bravo,"I can't imagine being tired sitting in a pool, watching a video of Bravo's appeal",-0.4,Negatif
2022-10-09,https://twitter.com/joriz_ariz/status/1579087322045644801,joriz_ariz,"@bl4ckV4ll3y @kangdede78 @aniesbaswedan Itu harus dilakukan karena di 2024, Capres yg didukung Jokowi bakal didukung juga sama rakyat yg pilih Jokowi di 2 periode Pilpres. Udah pasti menang Capres yg didukung Jokowi.
Makanya skrng agendanya pembunuhan karakter.",dukung jokowi dukung rakyat pilih jokowi periode pasti menang dukung jokowi agenda bunuh karakter,"support jokowi, support the people, vote for jokowi, the period is sure to win, support jokowi, the character assassination agenda",0.65,Positif
2022-10-09,https://twitter.com/AdeIlya29134577/status/1579087098505990146,AdeIlya29134577,"@aniesbaswedan @PT_Transjakarta @mrtjakarta @lrtjkt Kereen Cadas. Maju kotanya, Bahagia Rakyatnya
Nanti Pak Anis Presiden i selogannya ganti. 
NEGRINYA MAJU RAKYAT BAHAGIA.
Aamiin..",keren keren kota bahagia rakyat seloganya ganti negrinya rakyat bahagia,"cool, cool, happy city, people, please change the country, happy people",0.575,Positif
2022-10-09,https://twitter.com/RK_kopihitam/status/1579084457377927168,RK_kopihitam,@Sulaem7Sulaeman @PakdeAgustinus @nana_juhainah @Christi28566166 @aniesbaswedan Yaa...tapi untuk AB...tidak ada tuh berjanji akan menolak capres. Kecuali waktu tahun kemarin sempat terlontar. sampai saat ini AB masih orang yang Gentle.,janji tolak lontar gentle,gentle ejection promise,0.2,Positif
2022-10-09,https://twitter.com/Koruptordor1/status/1579083569930305537,Koruptordor1,"@ekowboy2 Yg ambisi jadi #capres introspeksi bangsa ini rumit. #BUZZER. Takkan slesai negri ini klo dipimpin #Cebong/#Kadrun

Meski sulit &amp; tak dkehendaki #koruptor #Oligarki 
Mari @aniesbaswedan @AgusYudhoyono mengalah, brsm #Rakyat #mahasiswa dukung @mohmahfudmd #MahfudMdPresiden2024 https://t.co/olHFuDpfRW",ambisi introspeksi bangsa rumit tak negeri pimpin sulit dkehendaki kalah brsm dukung,"the ambition of introspection of a nation is complicated without a country to lead, it is difficult to be defeated and supported",-0.5,Negatif
2022-10-09,https://twitter.com/PengamatAkunGL/status/1579079195686498305,PengamatAkunGL,"@PartaiSocmed @aniesbaswedan Tum, gmn analisa loe, ttg kans  Prabowo dan Anies yg sama2 nyapres, secara pendukung keduanya beririsan. Di sisi lain pendukung ke-2nya sangat getol menyerang Jokowi shg membuat pendukung Jokowi, enggan mendukung keduanya &amp; menunggu capres dukungan JKW ?",tum analisa kans dukung iris dukung getol serang jokowi sehinga dukung jokowi engan dukung tungu dukung jkw,"Tum, analyze the chance, support Iris, support Jokowi's earnest attack, so that he supports Jokowi without supporting Wait, supporting JKW",0.25,Positif
2022-10-09,https://twitter.com/aadyanugraha/status/1579078036276015104,aadyanugraha,"@VIVAcoid Kalo rakyat sudah berhendak @aniesbaswedan pun akan menjadi presiden itu yg akan terjadi, karena suara rakyat adalah suara tuhan",rakyat hendak suara rakyat suara tuhan,the people want the voice of the people the voice of god,0.0,Netral
2022-10-09,https://twitter.com/ysugond/status/1579074771064848384,ysugond,"Orang waras mana yg mau dukung capres pendukungnya kaum kopar kaper orang lain, dikit2 horam harom, jualan ayat dan mayat, ngaku pemegang kunci surga, tapi kelakuannya kayak teroris, ngerusak dan ngeroyok orang sampe nyaris mampus @aniesbaswedan ???",waras dukung dukung kaum kopar kaper dikit horam harom jual ayat mayat aku pegang kunci surga kelakuanya teroris ngerusak ngeroyok mampus,"Sane, support the poor people, it's a little horam.",-0.29375,Negatif
2022-10-09,https://twitter.com/Qinuyfamily/status/1579071409716068352,Qinuyfamily,"@kangdede78 Dari 2014 isu sampah begini selalu muncul, pedahal Jokowi setelah 2024 masa jabatannya selesai gak akan mencalonkan diri sebagai capres, tapi slalu di fitnah di caci maki oleh para buzzer @aniesbaswedan",sampah muncul pedahal jokowi jabatanya engak calon fitnah caci buzer,Garbage appears even though Jokowi's position is not a candidate for slandering Buzer,0.0,Netral
2022-10-09,https://twitter.com/danurkm182/status/1579071249921486848,danurkm182,@ChusnulCh__ @aniesbaswedan @NasDem @pranandapaloh narasinya aneh. apalagi yang terkahir. jadi ingat ada gubernur yang nyalonin jadi presiden,narasi aneh terkahir gubernur nyalonin,the last strange narrative nyalonin governor,-0.025,Negatif
2022-10-09,https://twitter.com/DebuKelud/status/1579067396379545600,DebuKelud,"@prayudi_aji @kacamataasoyy @PartaiSocmed @aniesbaswedan wali kota solo lolos gubernur DKI lolos presiden 2 periode lolos...masih percaya ijasah palsu , yg gugat ijasah palsu org nya itu"" saja . Bro lawan politik 2024 bukan jokowi lagi tp kayaknya barisan sakit hati ini gk bisa jln maju cenderung mundur mulu",wali kota solo lolos gubernur daerah khusus ibukota lolos periode lolos percaya ijasah palsu gugat ijasah palsu saudara lawan politik jokowi kayak baris sakit hati engak bisa jalan cenderung mundur melulu,mayor of solo city passes governor of special capital region passes period passes believing fake diploma sues fake diploma brother Jokowi's political opponent looks like a line of heartache can't walk tends to just backtrack,-0.1607142857142857,Negatif
2022-10-09,https://twitter.com/HazwanStraight/status/1579064998110064641,HazwanStraight,"@yusuf_dumdum @aniesbaswedan buzzerRp gemetaran, Krn kalo pak Anies jadi presiden, mereka akan di basmi....",buzerp gemetar basmi,buzerp shaking exterminate,0.0,Netral
2022-10-09,https://twitter.com/Cloudz_matrix/status/1579064923925405697,Cloudz_matrix,@rosela_setia @aniesbaswedan @NasDem inikah capres yg kalian usung? Berkonplot dengan kaum radikalis,usung berkonplot kaum radikal,promote the plot of the radicals,0.0,Netral
2022-10-09,https://twitter.com/azamroni2021/status/1579056695262969858,azamroni2021,@Agungzkl @aniesbaswedan @DKIJakarta @baznasbazis @kotajaktim @perumahandki Banjir dan macet di ibukota akan mudah diatasi kalo saya jd presiden... #janjiPresidenWakanda,banjir macet ibukota mudah atas,flooding jammed the capital easily over,0.16666666666666669,Positif
2022-10-09,https://twitter.com/Jawir_Mat/status/1579055334647529475,Jawir_Mat,"@patriot016610 @DKIJakarta @aniesbaswedan Alhamdulillah, sayangnya org yg ditetapkan sebagai tersangka di kpk tidak boleh dicalonkan sebagai presiden",alhamdulilah sayang tetap sangka komisi berantas koruptor boleh calon,"thank God, dear, I still thought that the commission to eradicate corruption would be allowed to become a candidate",0.0,Netral
2022-10-09,https://twitter.com/MIsbandy/status/1579053658431721473,MIsbandy,@Tita83079013 @aniesbaswedan @PKSejahtera Wah semenjak anis jadi capres nasdem...para cebong adu domba ama PKS ... Mantap lanjutkan biar tahu masyarakat kalau betapa busuk dan bangkai nya kalian semua... Jadi biar orang waras jangan pilih PDI dan PSI karena itu isi cebong para gembong PKI dan syiah,semenjak nasdem cebong domba partai adil sejahtera lanjut masyarakat betapa busuk bangkai waras jangan pilih pdi cebong gembong pki syiah,"Since Nasdem, the fair and prosperous party continues, how rotten is a sane carcass, don't vote for the pdi, the kingpin of the Pki Shia",0.7,Positif
2022-10-09,https://twitter.com/Buzzer_NKRIsaja/status/1579053529712709634,Buzzer_NKRIsaja,@BlackcoTanya @lho_koq @M45Broo_ @FerryNLangelo @NasDem @aniesbaswedan @KPK_RI @prabowo @Gerindra @suryapaloh51 Partai yang gak punya kader calon tangguh itu perlu dipertanyakan. Kenapa harus calon dari luar diumumkan itupun dengan terburu-buru dengan mengumumkan calon presiden partai tersebut. Apakah layak memilih partai tersebut bila kadernya saja tidak ada calon presiden andalan mereka.,partai engak kader tanguh perlu umum itu buru umum partai layak pilih partai kader andal,"The party doesn't have tough cadres, it needs general public, so it's appropriate to vote for a party with reliable cadres",0.04027777777777777,Positif
2022-10-09,https://twitter.com/DogielBoedak/status/1579052729351417862,DogielBoedak,@aniesbaswedan @DKIJakarta @baznasbazis @kotajaktim @perumahandki @feryfarhati Klu bapak 2024 di beri amanah jd presiden tlng tinjau lagi aturan zona hijau daerah kami..sangat merugikan bgi kami,beri amanah tlng tinjau atur zona hijau daerah rugi,give a trust please review set the green zone of the loss area,-0.2,Negatif
2022-10-09,https://twitter.com/ahmat_relis/status/1579052498756997121,ahmat_relis,Dan Jiwa nasionalisme itu mengalir pada sosok sang cucu capres pilihan @NasDem @aniesbaswedan 🇮🇩 https://t.co/4pHWuXmRB2,jiwa nasionalisme alir sosok cucu pilih,the spirit of nationalism flows in the figure of a chosen grandchild,0.0,Netral
2022-10-09,https://twitter.com/TemplarWest/status/1579049231184035841,TemplarWest,@karniilyasclub @YoutubeILC @aniesbaswedan @aniesbaswedan kalau 2024 bapak jdi presiden permintaan saya cuma satu “tolong tarik pasukan TNI/Polri non organik dari Papua”,permintan satu tarik pasu tni polri non organik papua,a request for a withdrawal of non-organic TNI Polri supplies from Papua,0.0,Netral
2022-10-09,https://twitter.com/inisayarakaloh/status/1579048068934438912,inisayarakaloh,@aniesbaswedan @PT_Transjakarta @mrtjakarta @lrtjkt Bapak ga nerima laporan keluhan pengaplikasiannya dilapangan? Apa lagi sibuk safari politik abis peresmian itu buat capres 2024?,engak terima lapor keluh pengaplikasianya lapang sibuk safari politik habis resmi,"I don't accept reports of complaints about the application, the field is busy on a political tour, it's officially over",0.05,Positif
2022-10-09,https://twitter.com/Azulzulian4/status/1579047198943510528,Azulzulian4,"Lah ko bisa bicara begini? 
Apa cuma dia yg paham dn tau ketentuan? Presiden tak mungkin asal asalan menunjuk... presiden telah menimbang melihat dn menilai kreteria calon pj gub dki ...jdi @aniesbaswedan  gak ush sok pintar dn sok paling tau dah😂😂😂 https://t.co/4FxtNlf4f3",bisa bicara paham tentu asal timbang nilai kreteria pj gubernur daerah khusus ibukota engak pintar,"you can talk, you understand, of course, as long as you weigh the criteria, the PJ governor for the special capital area is not smart",0.06666666666666667,Positif
2022-10-09,https://twitter.com/chingcirivietz/status/1579046191786229761,chingcirivietz,Dari BuzzeRP hingga elitnya sudah pasti gak suka dgn @aniesbaswedan dari 2017 hingga menjelang Pilpres 2024 nanti. Prestasinya berusaha dipangkas secara BRUTAL dgn FITNAH serta TARGET HUKUM yg dibuat-buat. Kenapa mereka takut ANIES jadi Presiden..? https://t.co/NGfHSUXskJ,buzerp hinga elitnya pasti engak suka hinga jelang prestasi usaha pangkas brutal fitnah target hukum takut,buzerp so that the elite definitely don't like it until ahead of the achievements of the brutal pruning business slander the target of the law is afraid,-0.4916666666666667,Negatif
2022-10-09,https://twitter.com/Tri_Hariantono/status/1579046158701572105,Tri_Hariantono,@mardigu024 Semoga om @mardigu024  diangkat jadi penasehat ahli jika @aniesbaswedan  jadi presiden Indonesia,moga angkat nasehat ahli,please take expert advice,0.0,Netral
2022-10-09,https://twitter.com/AzzaamIII/status/1579044642481639424,AzzaamIII,@MartinS85825235 @LaseApoyHBB @aniesbaswedan @_MbakSri_ @andianwar75 @M45Broo_ @rethiesri @Joentak_BeEm @ganjarpranowo @PDI_Perjuangan @PDemokrat Harusnya Harun masiku yang jadi capres baru kalian bahagia ya haha,harun mas baru bahagia,harun mas just happy,0.8,Positif
2022-10-09,https://twitter.com/Big_Mouse666/status/1579040576082571264,Big_Mouse666,@nana_juhainah @aniesbaswedan Oh Capres yg baca puisi dikompas klo adzan itu mengganggu??? Haram pilih org MUNAFIKIN,puisi kompas adzan mengangu haram pilih munafikin,The compass poetry of the call to prayer makes it illegal to choose hypocrites,-0.5,Negatif
2022-10-09,https://twitter.com/DinaKusmayanti9/status/1579038592860463104,DinaKusmayanti9,"@Paltiwest @aniesbaswedan Kacung"" Cendana dan Cikeas kumpul. G heran dg mrk. Otaknya cm duit, hoax dan politik identitas. Sampai si Anis modiar g bakal jd presiden",kacung cendana cikeas kumpul engak heran otak bohong politik identitas modiar engak,"Kacung Sandalwood Cikeas got together, no wonder the brain is lying about modern identity politics or not",0.2,Positif
2022-10-09,https://twitter.com/bandi_utama/status/1579037476945276928,bandi_utama,"@nana_juhainah @aniesbaswedan Presiden Indonesia,gw mah yg penting bukan orang kafir..",penting kafir,important infidels,0.4,Positif
2022-10-09,https://twitter.com/baja_dari_dulu/status/1579035857604182016,baja_dari_dulu,@achzam_prabu @aniesbaswedan lha nis nis ....ngak perlulah ber acting seakan akan anda sudah presiden di negara ini....,engak perlu acting akan negara,no need to act for the country,0.0,Netral
2022-10-09,https://twitter.com/FidyViola/status/1579035473976037376,FidyViola,@GunRomli Setengah mati pendukung nya jual @aniesbaswedan yang mengukuhkan diri capres 2024,dukung jual kukuh,support strong selling,0.4333333333333333,Positif
2022-10-09,https://twitter.com/PANDHITADHYASA1/status/1579033648632041474,PANDHITADHYASA1,"@Jayanegara_5555 @SahabatGuru165 @ilhamjati4 @faruq06254776 @joulepakir @SugiKawuloAlit @ilonalydia_ @adianasrul @03__nakula @RadarKorupsi @WZastra @mpok_GeeNon9 @ex_AnakLolina @DharulFit @Kanjeng2022 @KepaArgawinata @Verraagustian_ @pn7l7h @Midjan_La_2 @pengarang_sajak @Mdy_Asmara1701 @aniesbaswedan @satriadjenar @VIPNetizen @ekowboy2 @AndiSinulingga @YanHarahap @Gilar1990 @abu_waras @andripurnamajat @MCAOps @sobat_anies @AniesIndonesia @JarnasABW @Relawananies @RelawanAnies24 @SAHABATAnies1 @sobatanies_dpn @SuaraAnies @kebijakananies @kebijakananies_ @sahabatanies_ @SahabatAnies @relawananiesp24 @UGMYogyakarta media UGM, yaitu KAGAMA sj sdh seringkali membuat berita kebanggaan, memiliki Alumni yg bisa sampai meraih Jabatan Presiden di NKRI 🇲🇨, spt kebanggaan Alumni ITB, Ir Soekarno dari ITB. https://t.co/UaUJuwWmRw",media universitas gajah mada kagama seringkali berita bang milik alumni bisa raih jabat bang alumni itb soekarno itb,"Gajah Mada University's media, Kagama, often reports that alumni belonging to ITB alumni can win the position of ITB Soekarno ITB alumni",0.8,Positif
2022-10-09,https://twitter.com/bkind2anothr/status/1579030545425920000,bkind2anothr,"Gw mau punya Presiden yang baik pada rakyat, terutam rakyat kecil kyk gw, Amanah, Adil, banyak kepintaran dan keahliannya and Mr Anies Baswedan suit that categories @aniesbaswedan https://t.co/L7J7LvrztT",baik rakyat terutam rakyat amanah adil pintar keahlianya suit that categories,"good for the people, especially the people, trustworthy, fair, smart, their skills suit that category",0.4035714285714285,Positif
2022-10-09,https://twitter.com/_SEKNAS_RI/status/1579027602878083073,_SEKNAS_RI,"@Nengnengpondasi @nursalr @Paltiwest @aniesbaswedan @NasDem @DPR_RI @bernadgh @AriHend95106868 @Hadiyonext @Bpribas1 @Argo00449750 @Pemberang1 @hudattamini @Gita_Gina_ @BBerizik @Zackis_Roz | WHY NOT THE #Best? |

Presiden yg mengimplementasikan ide, gagasan dan narasi besar dalam kerja nyata membangun negeri, SDM dan regulasi bukanlah 
@aniesbaswedan

Mengherankan mengapa @suryapaloh51
@NasDem 
@Metro_TV mengecewakan konstituen nasionalisnya yg pro @jokowi 

.
.
. https://t.co/ncBZod1OBt",why not implementasi ide gagas narasi kerja nyata bangun negeri sdm regulasi heran kecewa konstituen nasionalis profesional,"why not implement the idea of ​​the idea of ​​a real work narrative to build the country, human resources, regulations, surprised to disappoint professional nationalist constituents",0.1,Positif
